DeviceExample.ino
A simple demonstration of TinyGPS++ with an attached GPS module
Testing TinyGPS++ library v. 1.0.2
by Mikal Hart

Lat(deg),Lng(deg),HDOP,Date,Time,Speed(km/h),Course(deg)
-33.957679,18.463182,100,1/17/2019,10:48:42.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:43.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:43.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:44.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:44.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:45.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:45.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:46.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:46.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:47.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:47.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:48.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:48.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:49.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:49.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:50.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:50.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:51.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:51.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:52.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:52.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:53.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:53.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:54.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:54.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:55.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:55.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:56.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:56.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:57.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:57.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:58.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:58.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:59.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:48:59.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:49:00.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:49:00.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:49:01.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:49:01.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:49:02.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:49:02.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:49:03.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:49:03.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:49:04.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:49:04.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:49:05.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:49:05.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:49:06.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:49:06.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:49:07.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:49:07.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:49:08.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:49:08.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:49:09.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:49:09.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:49:10.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:49:10.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:49:11.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:49:11.00,0.00,0.00
-33.957683,18.463188,100,1/17/2019,10:49:12.00,0.00,0.00
-33.957683,18.463188,100,1/17/2019,10:49:12.00,0.07,0.00
-33.957679,18.463184,100,1/17/2019,10:49:13.00,0.07,0.00
-33.957679,18.463184,100,1/17/2019,10:49:13.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:49:14.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:49:14.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:49:15.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:49:15.00,0.00,0.00
-33.957679,18.463178,100,1/17/2019,10:49:16.00,0.00,0.00
-33.957679,18.463178,100,1/17/2019,10:49:16.00,0.00,0.00
-33.957679,18.463178,100,1/17/2019,10:49:17.00,0.00,0.00
-33.957679,18.463178,100,1/17/2019,10:49:17.00,0.00,0.00
-33.957679,18.463178,100,1/17/2019,10:49:18.00,0.00,0.00
-33.957679,18.463178,100,1/17/2019,10:49:18.00,0.00,0.00
-33.957679,18.463178,100,1/17/2019,10:49:19.00,0.00,0.00
-33.957679,18.463178,100,1/17/2019,10:49:19.00,0.00,0.00
-33.957679,18.463178,100,1/17/2019,10:49:20.00,0.00,0.00
-33.957679,18.463178,100,1/17/2019,10:49:20.00,0.00,0.00
-33.957679,18.463178,100,1/17/2019,10:49:21.00,0.00,0.00
-33.957679,18.463178,100,1/17/2019,10:49:21.00,0.00,0.00
-33.957679,18.463178,100,1/17/2019,10:49:22.00,0.00,0.00
-33.957679,18.463178,100,1/17/2019,10:49:22.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:49:23.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:49:23.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:49:24.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:49:24.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:49:25.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:49:25.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:49:26.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:49:26.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:49:27.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:49:27.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:49:28.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:49:28.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:29.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:29.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:30.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:30.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:31.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:31.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:32.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:32.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:33.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:33.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:34.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:34.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:35.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:35.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:36.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:36.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:37.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:37.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:38.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:38.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:39.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:39.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:40.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:40.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:41.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:41.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:42.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:42.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:43.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:43.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:44.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:44.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:45.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:45.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:46.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:46.00,0.00,0.00
-33.957675,18.463178,100,1/17/2019,10:49:47.00,0.00,0.00
-33.957675,18.463178,100,1/17/2019,10:49:47.00,0.00,0.00
-33.957675,18.463178,100,1/17/2019,10:49:48.00,0.00,0.00
-33.957675,18.463178,100,1/17/2019,10:49:48.00,0.00,0.00
-33.957675,18.463178,100,1/17/2019,10:49:49.00,0.00,0.00
-33.957675,18.463178,100,1/17/2019,10:49:49.00,0.00,0.00
-33.957675,18.463178,100,1/17/2019,10:49:50.00,0.00,0.00
-33.957675,18.463178,100,1/17/2019,10:49:50.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:51.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:51.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:52.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:52.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:53.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:53.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:54.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:54.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:55.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:55.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:56.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:56.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:57.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:57.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:58.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:58.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:59.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:49:59.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:00.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:00.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:01.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:01.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:02.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:02.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:03.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:03.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:04.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:04.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:05.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:05.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:06.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:06.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:07.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:07.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:08.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:08.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:09.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:09.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:10.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:10.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:11.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:11.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:12.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:12.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:13.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:13.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:14.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:14.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:15.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:15.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:16.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:16.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:17.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:17.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:18.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:18.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:19.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:19.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:20.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:20.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:21.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:21.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:22.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:22.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:23.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:23.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:24.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:24.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:25.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:25.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:26.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:26.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:27.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:27.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:28.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:28.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:29.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:29.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:30.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:30.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:31.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:31.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:32.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:32.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:33.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:33.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:34.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:34.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:35.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:35.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:36.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:36.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:37.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:37.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:38.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:38.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:39.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:39.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:40.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:40.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:41.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:50:41.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:42.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:42.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:43.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:43.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:44.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:44.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:45.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:45.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:46.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:46.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:47.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:47.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:48.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:48.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:49.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:49.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:50.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:50.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:51.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:51.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:52.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:52.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:53.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:53.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:54.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:54.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:55.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:55.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:56.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:56.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:57.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:57.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:58.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:58.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:59.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:50:59.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:51:00.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:51:00.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:51:01.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:51:01.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:51:02.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:51:02.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:03.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:03.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:04.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:04.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:05.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:05.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:06.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:06.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:07.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:07.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:08.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:08.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:09.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:09.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:10.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:10.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:11.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:11.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:51:12.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:51:12.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:51:13.00,0.00,0.00
-33.957675,18.463180,100,1/17/2019,10:51:13.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:51:14.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:51:14.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:51:15.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:51:15.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:51:16.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:51:16.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:51:17.00,0.00,0.00
-33.957679,18.463180,100,1/17/2019,10:51:17.00,0.00,0.00
-33.957664,18.463190,100,1/17/2019,10:51:18.00,0.00,0.00
-33.957664,18.463190,100,1/17/2019,10:51:18.00,0.17,0.00
-33.957679,18.463182,100,1/17/2019,10:51:19.00,0.17,0.00
-33.957679,18.463182,100,1/17/2019,10:51:19.00,0.19,0.00
-33.957683,18.463182,100,1/17/2019,10:51:20.00,0.19,0.00
-33.957683,18.463182,100,1/17/2019,10:51:20.00,0.22,0.00
-33.957683,18.463182,100,1/17/2019,10:51:21.00,0.22,0.00
-33.957683,18.463182,100,1/17/2019,10:51:21.00,0.00,0.00
-33.957683,18.463182,100,1/17/2019,10:51:22.00,0.00,0.00
-33.957683,18.463182,100,1/17/2019,10:51:22.00,0.00,0.00
-33.957683,18.463182,100,1/17/2019,10:51:23.00,0.00,0.00
-33.957683,18.463182,100,1/17/2019,10:51:23.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:24.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:24.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:25.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:25.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:26.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:26.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:27.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:27.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:28.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:28.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:29.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:29.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:30.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:30.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:31.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:31.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:32.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:32.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:33.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:33.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:34.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:34.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:35.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:35.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:36.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:36.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:37.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:37.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:38.00,0.00,0.00
-33.957679,18.463182,100,1/17/2019,10:51:38.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:39.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:39.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:40.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:40.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:41.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:41.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:42.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:42.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:43.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:43.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:44.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:44.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:45.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:45.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:46.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:46.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:47.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:47.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:48.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:48.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:49.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:49.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:50.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:50.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:51.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:51.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:52.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:52.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:53.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:53.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:54.00,0.00,0.00
-33.957675,18.463182,100,1/17/2019,10:51:54.00,0.00,0.00
